ims_org_id,bed_id,license_beds,census_beds,staffed_beds
INS00074532,18,43,43,43
INS00006503,5,25,25,25
INS00006503,18,25,25,25
INS00038074,8,100,86,100
INS00078408,18,122,116,122
INS00038074,18,100,86,100
INS00078408,8,122,116,122
INS00079021,18,43,39,43
INS00079021,8,43,39,43
INS00004457,16,12,4,12
INS00004457,5,4,1,4
INS00004457,18,16,5,16
INS00083711,8,60,52,60
INS00083711,18,60,52,60
INS00073652,18,15,10,15
INS00073652,12,15,10,15
INS00038657,18,120,110,120
INS00038657,8,120,110,120
INS00035572,18,48,34,48
INS00035572,8,48,34,48
INS00081260,8,113,106,106
INS00081260,18,113,106,106
INS00005641,18,25,6,7
INS00005641,5,25,6,7
INS00004475,5,11,4,11
INS00004475,18,11,4,11
INS00113081,18,49,45,49
INS00113081,8,49,45,49
INS00110051,8,99,85,99
INS00110051,18,99,85,99
INS00035487,8,39,30,39
INS00035487,18,39,30,39
INS00075781,18,150,142,150
INS00075781,8,150,142,150
INS00035956,8,85,77,85
INS00035956,18,85,77,85
INS00005034,5,234,177,189
INS00005034,1,60,46,49
INS00005034,18,395,300,320
INS00005034,4,101,77,82
INS00003677,6,8,6,8
INS00003677,4,28,22,28
INS00003677,5,183,148,183
INS00003677,18,237,190,237
INS00003677,16,18,14,18
INS00109597,8,101,75,101
INS00109597,18,101,75,101
INS00040787,18,140,106,140
INS00040787,8,140,106,140
INS00034032,8,60,41,60
INS00034032,18,60,41,60
INS00079742,18,121,119,121
INS00079742,8,121,119,121
INS00039923,18,176,170,176
INS00039923,8,176,170,176
INS00002273,4,12,7,8
INS00002273,18,242,130,157
INS00002273,5,230,123,149
INS00106730,4,6,5,6
INS00006668,4,4,4,4
INS00106730,18,72,55,72
INS00006668,5,21,18,21
INS00106730,5,66,50,66
INS00080094,18,64,60,64
INS00080094,8,64,60,64
INS00006668,18,25,22,25
INS00345082,8,33,20,33
INS00074429,8,49,48,49
INS00345082,18,33,20,33
INS00074429,18,49,48,49
INS00003038,5,179,103,179
INS00003038,18,206,119,206
INS00003038,4,27,16,27
INS00004849,18,20,4,20
INS00004849,5,6,1,6
INS00004849,16,14,3,14
INS00079166,18,180,165,180
INS00079166,8,180,165,180
INS00074141,18,80,50,80
INS00074141,12,80,50,80
INS00076837,8,97,90,97
INS00076837,18,97,90,97
INS00002200,18,158,89,158
INS00002200,4,8,5,8
INS00002200,5,67,37,67
INS00002200,16,83,47,83
INS00037473,18,113,110,113
INS00037473,8,113,110,113
INS00565112,5,80,73,80
INS00565112,6,35,17,35
INS00565112,18,127,98,127
INS00565112,10,12,8,12
INS00111691,8,142,136,142
INS00111691,18,142,136,142
INS00121064,18,16,16,16
INS00121064,14,16,16,16
INS00000819,5,8,3,8
INS00000819,16,17,7,17
INS00000819,18,25,10,25
INS00076390,18,90,80,90
INS00037126,18,110,103,110
INS00076390,8,90,80,90
INS00037126,8,110,103,110
INS00003164,16,10,4,10
INS00003164,5,20,8,20
INS00003164,18,30,12,30
INS00015356,12,143,100,143
INS00015356,18,143,100,143
INS00002876,16,15,7,8
INS00002876,18,25,14,16
INS00002876,5,10,7,8
INS00112468,8,193,180,193
INS00112468,18,193,180,193
INS00000837,5,41,18,41
INS00000837,4,8,4,8
INS00000837,18,49,22,49
INS00076965,8,142,115,142
INS00076965,18,142,115,142
INS00076372,18,100,80,82
INS00076372,8,100,80,82
INS00003829,18,18,5,18
INS00003829,5,18,5,18
INS00112238,18,120,102,120
INS00112238,8,120,102,120
INS00002556,18,35,10,35
INS00002556,5,35,10,35
INS00110296,8,14,10,14
INS00110296,18,14,10,14
INS00011397,8,566,535,566
INS00011397,18,566,535,566
INS00003529,5,104,34,104
INS00003529,4,9,3,9
INS00003529,18,113,37,113
INS00534204,5,10,0,10
INS00534204,18,10,0,10
INS00345258,5,12,12,12
INS00590096,5,134,44,134
INS00345258,18,12,12,12
INS00590096,18,134,44,134
INS00011492,5,68,53,53
INS00011492,16,780,615,615
INS00011492,18,1421,1120,1120
INS00011492,8,573,452,452
INS00003647,4,27,17,19
INS00003647,5,289,182,202
INS00003647,6,61,38,42
INS00003647,2,23,14,16
INS00108898,18,94,94,94
INS00108898,8,94,94,94
INS00111527,8,72,56,72
INS00112052,8,109,90,109
INS00112052,18,109,90,109
INS00111527,18,72,56,72
INS00038773,8,46,46,46
INS00038773,18,46,46,46
INS00034917,8,144,140,144
INS00034917,18,144,140,144
INS00038912,18,60,50,60
INS00038912,8,60,50,60
INS00109017,8,48,35,48
INS00109017,18,48,35,48
INS00114933,18,140,140,140
INS00114933,8,140,140,140
INS00075328,8,180,137,180
INS00075328,18,180,137,180
INS00000737,18,175,120,175
INS00000737,4,14,10,14
INS00000737,5,161,110,161
INS00345192,8,129,112,129
INS00345192,18,129,112,129
INS00039360,8,152,145,152
INS00039360,18,152,145,152
INS00004031,18,49,15,20
INS00004031,5,49,15,20
INS00526970,5,20,8,20
INS00108753,14,18,15,18
INS00108753,18,18,15,18
INS00526970,18,20,8,20
INS00035506,8,81,79,81
INS00035506,18,81,79,81
INS00040098,18,91,72,91
INS00040098,8,91,72,91
INS00004759,18,107,42,50
INS00004759,5,99,39,46
INS00004759,4,8,3,4
INS00006122,5,25,11,25
INS00006122,18,25,11,25
INS00572946,16,14,12,14
INS00572946,18,14,12,14
INS00074440,8,54,52,54
INS00074440,18,54,52,54
INS00527917,8,62,50,62
INS00005140,1,24,17,21
INS00527917,18,62,50,62
INS00005140,18,427,290,368
INS00005140,4,34,24,30
INS00005140,5,268,180,230
INS00005140,3,45,31,39
INS00005140,16,56,38,48
INS00078666,18,150,140,150
INS00077232,8,40,40,40
INS00077232,18,40,40,40
INS00078666,8,150,140,150
INS00001846,5,12,7,12
INS00001846,4,2,1,2
INS00001846,18,54,30,54
INS00001846,16,40,22,40
INS00001145,18,25,11,25
INS00001145,5,25,11,25
INS00035687,8,56,54,56
INS00035687,18,56,54,56
INS00113431,8,705,690,705
INS00113431,18,705,690,705
INS00491446,18,147,75,111
INS00491446,5,117,60,88
INS00491446,6,6,3,5
INS00111400,18,132,132,132
INS00491446,4,24,12,18
INS00111400,8,132,132,132
INS00106488,12,223,221,223
INS00106488,18,223,221,223
INS00075197,8,120,110,120
INS00075197,18,120,110,120
INS00472141,18,4,4,4
INS00472141,20,4,4,4
INS00037916,18,127,110,127
INS00037916,8,127,110,127
INS00080793,8,42,37,42
INS00080793,18,42,37,42
INS00002181,4,4,3,4
INS00002181,5,57,44,57
INS00002181,18,61,47,61
INS00078978,18,73,65,73
INS00078978,8,73,65,73
INS00004113,5,25,11,25
INS00004113,18,25,11,25
INS00039224,8,151,145,151
INS00039224,18,151,145,151
INS00106691,5,67,39,67
INS00106691,18,73,42,73
INS00106691,4,6,3,6
INS00002646,5,100,21,56
INS00002646,18,100,21,56
INS00074233,8,69,68,69
INS00037199,18,130,115,130
INS00037199,8,130,115,130
INS00074233,18,69,68,69
INS00034723,18,72,40,72
INS00034723,8,72,40,72
INS00035398,8,101,97,101
INS00035398,18,101,97,101
INS00262364,18,128,124,128
INS00262364,8,128,124,128
INS00036618,8,128,80,103
INS00036618,18,128,80,103
INS00493785,5,26,23,26
INS00493785,18,26,23,26
INS00110103,8,95,90,95
INS00110103,18,95,90,95
INS00634843,18,10,10,10
INS00634843,12,10,10,10
INS00003565,18,25,6,25
INS00003565,5,25,6,25
INS00034149,8,116,103,103
INS00034149,18,116,103,103
INS00072803,8,120,117,120
INS00072803,18,120,117,120
INS00040469,18,130,120,130
INS00034835,8,93,72,93
INS00034835,18,93,72,93
INS00040469,8,130,120,130
INS00109636,8,130,101,130
INS00109636,18,130,101,130
INS00038211,18,58,58,58
INS00038211,8,58,58,58
INS00527971,18,80,75,80
INS00527971,8,80,75,80
INS00564865,8,60,58,60
INS00564865,18,60,58,60
INS00040125,18,180,160,180
INS00040125,8,180,160,180
INS00646994,18,14,10,14
INS00646994,12,14,10,14
INS00080382,8,221,169,221
INS00037834,8,102,92,102
INS00080382,18,221,169,221
INS00037834,18,102,92,102
INS00138288,18,15,0,0
INS00138288,20,15,0,0
INS00039009,18,104,68,104
INS00039009,8,104,68,104
INS00109454,18,140,75,140
INS00035560,18,45,41,45
INS00035560,8,45,41,45
INS00109454,8,140,75,140
INS00040518,18,120,75,120
INS00040518,8,120,75,120
INS00011998,18,65,60,65
INS00011998,8,65,60,65
INS00085850,8,280,262,280
INS00085850,18,280,262,280
INS00116440,18,40,33,40
INS00116440,5,40,33,40
INS00074924,8,130,118,126
INS00074924,18,130,118,126
INS00000791,18,133,75,126
INS00003439,2,5,4,5
INS00000791,16,43,24,41
INS00003439,18,25,18,25
INS00000791,8,30,17,28
INS00000791,4,5,3,5
INS00000791,5,55,31,52
INS00003439,5,20,14,20
INS00548788,18,50,46,50
INS00548788,8,50,46,50
INS00005322,4,47,39,47
INS00005322,18,346,290,346
INS00005322,16,20,17,20
INS00005322,5,279,234,279
INS00077715,8,109,97,109
INS00077715,18,109,97,109
INS00001589,18,462,255,462
INS00001589,5,429,237,429
INS00001589,4,33,18,33
INS00077304,18,65,60,60
INS00077304,8,65,60,60
INS00003276,5,25,11,19
INS00036098,8,88,80,88
INS00036098,18,88,80,88
INS00076725,8,51,47,51
INS00077703,18,89,80,89
INS00076725,18,51,47,51
INS00077703,8,89,80,89
INS00040053,18,52,52,52
INS00040053,8,52,52,52
INS00109143,18,204,180,204
INS00109143,8,204,180,204
INS00105348,4,7,4,7
INS00105348,18,43,27,43
INS00105348,5,36,23,36
INS00005886,5,56,32,56
INS00005886,18,70,40,70
INS00566295,12,24,24,24
INS00566295,18,24,24,24
INS00005886,4,14,8,14
INS00001127,4,44,31,42
INS00001127,18,357,249,337
INS00001127,5,313,218,295
INS00003146,11,41,21,31
INS00003146,5,328,167,247
INS00003146,4,28,14,21
INS00003146,2,34,18,26
INS00003146,18,431,220,325
INS00077295,8,123,117,123
INS00077295,18,123,117,123
INS00482298,18,120,119,120
INS00482298,8,120,119,120
INS00001109,4,15,14,15
INS00001109,6,12,11,12
INS00001109,5,238,227,238
INS00001109,18,349,332,349
INS00001109,2,15,14,15
INS00001109,16,69,66,69
INS00106461,18,120,110,120
INS00106461,8,120,110,120
INS00001992,18,99,55,58
INS00001992,4,15,9,9
INS00001992,5,84,46,49
INS00074595,18,294,268,294
INS00074595,8,294,268,294
INS00075730,18,145,138,145
INS00075730,8,145,138,145
INS00039216,18,77,70,77
INS00039216,8,77,70,77
INS00074333,8,115,76,115
INS00074333,18,115,76,115
INS00039768,18,72,72,72
INS00001692,18,325,155,258
INS00001692,6,21,10,17
INS00001692,5,260,124,206
INS00001692,2,24,11,19
INS00001692,4,20,10,16
INS00039768,8,72,72,72
INS00646882,5,24,21,24
INS00646882,18,24,21,24
INS00079624,8,88,72,88
INS00079624,18,88,72,88
INS00034668,18,120,103,120
INS00034668,8,120,103,120
INS00111627,18,176,170,176
INS00111627,8,176,170,176
INS00011220,12,102,90,102
INS00011220,18,102,90,102
INS00062790,18,148,147,148
INS00062790,8,148,147,148
INS00079924,18,95,89,95
INS00079924,8,95,89,95
INS00039446,8,105,82,105
INS00039446,18,105,82,105
INS00004358,5,20,5,20
INS00004358,18,20,5,20
INS00076914,8,160,147,160
INS00076914,18,160,147,160
INS00039528,18,50,50,50
INS00039528,8,50,50,50
INS00075950,18,137,85,137
INS00111847,8,60,58,60
INS00111847,18,60,58,60
INS00075950,8,137,85,137
INS00034986,18,131,110,131
INS00034986,8,131,110,131
INS00037709,18,90,75,90
INS00037709,8,90,75,90
INS00109890,18,121,85,121
INS00109890,8,121,85,121
INS00035579,8,60,60,60
INS00035579,18,60,60,60
INS00109590,8,76,65,76
INS00109590,18,76,65,76
INS00011324,12,36,33,36
INS00011324,18,36,33,36
INS00112346,18,126,116,126
INS00112346,8,126,116,126
INS00078499,8,102,90,102
INS00078499,18,102,90,102
INS00174273,8,101,90,101
INS00174273,18,101,90,101
INS00037274,8,180,163,180
INS00037274,18,180,163,180
INS00074960,18,60,57,60
INS00074960,8,60,57,60
INS00035235,8,200,180,200
INS00035235,18,200,180,200
INS00004266,5,169,88,169
INS00004266,4,13,7,13
INS00004266,18,182,95,182
INS00530404,8,252,219,252
INS00113458,8,320,297,320
INS00530404,18,252,219,252
INS00113458,18,320,297,320
INS00069289,18,160,148,160
INS00069289,8,160,148,160
INS00000945,8,29,19,29
INS00000945,5,10,7,10
INS00000945,18,42,28,42
INS00000945,16,3,2,3
INS00003382,4,8,3,3
INS00457503,14,40,35,40
INS00003382,5,41,12,13
INS00003382,18,49,15,16
INS00457503,18,40,35,40
INS00038781,18,120,100,120
INS00038781,8,120,100,120
INS00011012,8,124,108,124
INS00011012,18,124,108,124
INS00002209,18,164,65,132
INS00002209,4,10,4,8
INS00002209,5,154,61,124
INS00005917,18,25,20,25
INS00005917,5,25,20,25
INS00106180,12,211,185,211
INS00106180,18,211,185,211
INS00074640,18,44,43,43
INS00074640,8,44,43,43
INS00001275,18,577,335,577
INS00001275,16,19,11,19
INS00001275,2,29,17,29
INS00001275,4,69,40,69
INS00001275,5,460,267,460
INS00076810,8,98,90,98
INS00076810,18,98,90,98
INS00078395,8,180,108,180
INS00078395,18,180,108,180
INS00038226,18,114,68,114
INS00038226,8,114,68,114
INS00527986,8,50,40,50
INS00527986,18,50,40,50
INS00080430,8,59,50,59
INS00080430,18,59,50,59
INS00112124,18,95,75,75
INS00112124,8,95,75,75
INS00002375,18,25,20,25
INS00002375,16,17,14,17
INS00002375,4,1,1,1
INS00002375,5,7,5,7
INS00109325,8,60,58,60
INS00109325,18,60,58,60
INS00002792,16,22,19,22
INS00002792,18,25,22,25
INS00002792,5,3,3,3
INS00007416,12,59,25,59
INS00007416,18,59,25,59
INS00036587,18,66,60,66
INS00036587,8,66,60,66
INS00039771,8,100,86,100
INS00039771,18,100,86,100
INS00075292,18,100,95,100
INS00075292,8,100,95,100
INS00037637,18,76,63,76
INS00037637,8,76,63,76
INS00036944,18,260,255,260
INS00036944,8,260,255,260
INS00564657,8,50,45,50
INS00564657,18,50,45,50
INS00037262,18,154,140,154
INS00040572,8,240,190,240
INS00037262,8,154,140,154
INS00003276,18,25,11,19
INS00036926,8,99,95,99
INS00036926,18,99,95,99
INS00119295,18,190,190,190
INS00119295,12,190,190,190
INS00113513,18,72,65,72
INS00113513,8,72,65,72
INS00110148,18,16,8,16
INS00110148,8,16,8,16
INS00005733,5,25,18,18
INS00005733,18,25,18,18
INS00035769,8,118,112,118
INS00035769,18,118,112,118
INS00493454,18,12,10,12
INS00493454,16,12,10,12
INS00345268,5,86,54,86
INS00345268,18,86,54,86
INS00005655,18,115,38,42
INS00005655,5,115,38,42
INS00002884,5,5,1,5
INS00002884,18,25,7,25
INS00002884,8,20,6,20
INS00080419,8,90,50,90
INS00080419,18,90,50,90
INS00039175,8,124,120,124
INS00006468,5,504,284,440
INS00006468,4,53,30,46
INS00039175,18,124,120,124
INS00006468,6,91,52,80
INS00006468,15,12,7,11
INS00006468,2,12,7,11
INS00006468,18,672,380,588
INS00119322,18,60,60,60
INS00119322,12,60,60,60
INS00066130,18,240,189,190
INS00066130,8,240,189,190
INS00070859,18,102,80,102
INS00070859,8,102,80,102
INS00005295,5,25,9,9
INS00011320,12,37,33,37
INS00011320,18,37,33,37
INS00005295,18,25,9,9
INS00005435,5,40,3,30
INS00005435,18,40,3,30
INS00079790,18,121,116,121
INS00079790,8,121,116,121
INS00078161,18,126,95,126
INS00078161,8,126,95,126
INS00081548,8,88,84,88
INS00081548,18,88,84,88
INS00039635,18,120,115,120
INS00037745,8,110,102,110
INS00037745,18,110,102,110
INS00039635,8,120,115,120
INS00113234,8,13,13,13
INS00113234,18,13,13,13
INS00080268,8,72,68,72
INS00606138,5,106,0,106
INS00080268,18,72,68,72
INS00606138,18,106,0,106
INS00033891,8,60,59,60
INS00040273,8,427,427,427
INS00040273,18,427,427,427
INS00033891,18,60,59,60
INS00109363,8,131,129,131
INS00109363,18,131,129,131
INS00113444,18,235,220,235
INS00113444,8,235,220,235
INS00111665,18,144,112,144
INS00111665,8,144,112,144
INS00076026,8,87,75,87
INS00076026,18,87,75,87
INS00472718,20,8,0,0
INS00472718,18,8,0,0
INS00078621,18,40,38,40
INS00078621,8,40,38,40
INS00076771,18,58,43,58
INS00079470,18,90,43,90
INS00079470,8,90,43,90
INS00076771,8,58,43,58
INS00111804,8,79,65,79
INS00111804,18,79,65,79
INS00006909,12,192,178,192
INS00006909,18,192,178,192
INS00076596,8,93,86,93
INS00038308,8,227,217,227
INS00076596,18,93,86,93
INS00038308,18,227,217,227
INS00110215,18,25,20,25
INS00110215,8,25,20,25
INS00106683,5,61,45,61
INS00106683,18,61,45,61
INS00106822,18,57,47,57
INS00106822,12,57,47,57
INS00111985,8,65,40,65
INS00111985,18,65,40,65
INS00002564,5,175,94,166
INS00002564,18,199,107,189
INS00002564,4,24,13,23
INS00075793,18,126,126,126
INS00075793,8,126,126,126
INS00005114,16,19,16,19
INS00005114,18,261,220,261
INS00005114,2,7,6,7
INS00005114,4,16,13,16
INS00005114,6,15,13,15
INS00005114,15,14,12,14
INS00005114,5,190,160,190
INS00006788,18,51,30,40
INS00001821,4,53,33,53
INS00006788,5,47,28,37
INS00001821,2,11,7,11
INS00001821,15,14,9,14
INS00006788,4,4,2,3
INS00001821,18,440,270,440
INS00001821,5,362,221,362
INS00081018,8,150,143,143
INS00081018,18,150,143,143
INS00006395,5,402,242,254
INS00006395,2,19,11,12
INS00006395,16,15,9,9
INS00006395,18,499,300,315
INS00006395,6,34,21,22
INS00006395,4,29,17,18
INS00078107,18,53,35,53
INS00078107,8,53,35,53
INS00004425,5,21,8,21
INS00004425,4,4,2,4
INS00004425,18,25,10,25
INS00109797,8,190,185,190
INS00109797,18,190,185,190
INS00084996,6,5,5,5
INS00084996,12,32,32,32
INS00084996,4,3,3,3
INS00084996,18,40,40,40
INS00079956,18,44,41,44
INS00079956,8,44,41,44
INS00494248,18,42,40,42
INS00494248,8,42,40,42
INS00494194,18,125,115,125
INS00494194,8,125,115,125
INS00040583,8,264,250,264
INS00040583,18,264,250,264
INS00080223,18,124,110,124
INS00005968,18,229,116,229
INS00005968,4,19,10,19
INS00005968,5,210,106,210
INS00080223,8,124,110,124
INS00039085,8,65,64,65
INS00039085,18,65,64,65
INS00038362,18,42,34,42
INS00038362,8,42,34,42
INS00569541,6,98,10,98
INS00569541,10,16,0,16
INS00569541,5,55,50,55
INS00569541,18,169,60,169
INS00081072,18,50,45,50
INS00081072,8,50,45,50
INS00006075,5,442,210,255
INS00006643,18,500,500,500
INS00006075,4,53,25,31
INS00006643,5,102,102,102
INS00006075,18,538,255,311
INS00006643,12,18,18,18
INS00006643,8,265,265,265
INS00006075,3,43,20,25
INS00040572,18,240,190,240
INS00113114,8,190,187,190
INS00113114,18,190,187,190
INS00112201,8,120,118,120
INS00112201,18,120,118,120
INS00003995,18,18,10,18
INS00003995,5,18,10,18
INS00000733,5,131,56,131
INS00000733,6,13,6,13
INS00000733,4,18,8,18
INS00000733,18,162,70,162
INS00075814,18,99,65,99
INS00075814,8,99,65,99
INS00033886,8,60,57,60
INS00033886,18,60,57,60
INS00062554,8,314,300,314
INS00062554,18,314,300,314
INS00005367,19,99,64,77
INS00005367,5,498,319,386
INS00005367,4,15,10,12
INS00005367,6,35,22,27
INS00005367,16,11,7,8
INS00005367,10,11,7,9
INS00005367,18,669,429,519
INS00644973,5,17,10,17
INS00644973,18,17,10,17
INS00078896,18,98,85,98
INS00078896,8,98,85,98
INS00144260,8,84,82,84
INS00144260,18,84,82,84
INS00036361,8,100,87,100
INS00036361,18,100,87,100
INS00077476,18,66,57,66
INS00077476,8,66,57,66
INS00036035,18,68,50,68
INS00036035,8,68,50,68
INS00080829,8,100,90,100
INS00080829,18,100,90,100
INS00004194,18,25,25,25
INS00004194,5,25,25,25
INS00004704,4,10,5,10
INS00004704,18,153,82,153
INS00004704,16,20,11,20
INS00004704,5,123,66,123
INS00105351,5,124,61,124
INS00105351,18,152,75,152
INS00105351,4,28,14,28
INS00080146,8,120,117,120
INS00080146,18,120,117,120
INS00038374,8,85,68,85
INS00038374,18,85,68,85
INS00075657,8,108,78,108
INS00075657,18,108,78,108
INS00345164,5,113,90,113
INS00345164,18,113,90,113
INS00036017,18,95,45,95
INS00036017,8,95,45,95
INS00037555,18,177,170,177
INS00037555,8,177,170,177
INS00114621,8,100,88,100
INS00114621,18,100,88,100
INS00590151,5,174,110,174
INS00590151,18,174,110,174
INS00081344,8,71,65,71
INS00081344,18,71,65,71
INS00078472,18,295,220,295
INS00078472,8,295,220,295
INS00035787,18,106,100,106
INS00081788,8,66,58,66
INS00081788,18,66,58,66
INS00035787,8,106,100,106
INS00117802,12,76,48,76
INS00117802,18,76,48,76
INS00001456,4,21,13,19
INS00001456,18,317,198,294
INS00001456,5,232,145,216
INS00001456,16,27,17,25
INS00001456,6,37,23,34
INS00113582,8,37,33,37
INS00113582,18,37,33,37
INS00111920,8,42,40,42
INS00111920,18,42,40,42
INS00079440,8,69,66,69
INS00079440,18,69,66,69
INS00038957,8,124,114,124
INS00038957,18,124,114,124
INS00076653,8,120,113,120
INS00076653,18,120,113,120
INS00005159,4,15,8,15
INS00005159,5,84,46,84
INS00005159,18,99,54,99
INS00113039,18,80,50,80
INS00113039,8,80,50,80
INS00080990,8,133,105,133
INS00080990,18,133,105,133
INS00038437,18,202,191,202
INS00038437,8,202,191,202
INS00573001,18,125,114,125
INS00573001,5,125,114,125
INS00005334,6,18,13,18
INS00005334,4,22,15,21
INS00005334,5,388,272,375
INS00005334,18,443,310,428
INS00005334,2,15,10,14
INS00111712,18,158,145,158
INS00111712,8,158,145,158
INS00005421,5,112,56,112
INS00005421,18,121,60,121
INS00005421,4,9,4,9
INS00119283,18,100,92,100
INS00119283,12,100,92,100
INS00002728,5,248,149,248
INS00002728,2,7,4,7
INS00002728,6,11,7,11
INS00115003,18,74,71,74
INS00002728,4,25,15,25
INS00115003,8,74,71,74
INS00002728,18,291,175,291
INS00569517,6,40,0,40
INS00569517,5,22,0,22
INS00569517,10,16,0,16
INS00569517,18,78,0,78
INS00003593,4,2,2,2
INS00003593,5,23,16,18
INS00003593,18,25,18,20
INS00408975,18,17,15,17
INS00408975,5,17,15,17
INS00564893,18,125,62,125
INS00564893,8,125,62,125
INS00004629,18,76,45,76
INS00004629,5,76,45,76
INS00001474,5,303,239,303
INS00001474,4,39,31,39
INS00001474,18,342,270,342
INS00544680,12,16,12,16
INS00544680,18,16,12,16
INS00006605,16,20,10,20
INS00006605,18,25,12,25
INS00006605,5,5,2,5
INS00006968,14,75,60,75
INS00006968,18,75,60,75
INS00003520,5,291,148,291
INS00003520,12,18,13,18
INS00003520,18,358,207,358
INS00111138,8,72,58,72
INS00003520,2,16,15,16
INS00111138,18,72,58,72
INS00003520,16,13,11,13
INS00003520,4,10,10,10
INS00003520,15,10,10,10
INS00041026,12,488,488,488
INS00041026,18,488,488,488
INS00535066,18,15,10,15
INS00535066,5,15,10,15
INS00109618,8,92,85,92
INS00109618,18,92,85,92
INS00075802,8,147,130,147
INS00075802,18,147,130,147
INS00039027,8,128,125,125
INS00039027,18,128,125,125
INS00080001,18,192,185,192
INS00080001,8,192,185,192
INS00083638,8,120,80,120
INS00083638,18,120,80,120
INS00075441,18,133,126,133
INS00075441,8,133,126,133
INS00040487,8,120,117,120
INS00040487,18,120,117,120
INS00110391,18,60,54,60
