Donate ID,Donate Date,Gender,Deposit Amount,Preferred Color of Device,Ice Cream Products Consumed Per Week,Favorite Flavor Of Ice Cream,Donated To Kick Starter Before,Household Income,Do you own a Keurig,How many desserts do you eat a week
3040,02-07-19,female,100,blue,2,specialty,yes,<100K,yes,8
3041,02-07-19,male,100,blue,2,specialty,no,,yes,9
3042,02-07-19,female,100,red,9,swirl,yes,<100K,yes,6
3043,02-07-19,female,100,white,5,no preference,no,<100K,yes,5
3044,02-07-19,male,100,blue,7,vanilla,no,,yes,3
3045,02-07-19,male,100,black,10,vanilla,no,,yes,5
3046,02-07-19,male,100,black,7,no preference,yes,,yes,1
3047,02-07-19,female,100,white,6,no preference,no,<100K,yes,6
3048,02-07-19,male,100,silver,10,specialty,no,,yes,5
3049,02-07-19,female,100,white,0,no preference,yes,<100K,yes,4
3050,02-07-19,male,100,blue,5,swirl,yes,,yes,8
3051,02-07-19,female,100,red,2,specialty,yes,<100K,yes,1
3052,02-07-19,male,100,silver,5,specialty,yes,,yes,4
3053,02-07-19,male,100,blue,4,chocolate,yes,,yes,3
3054,02-07-19,male,100,black,5,no preference,yes,,yes,6
3055,02-07-19,female,100,black,3,no preference,yes,<100K,yes,1
3056,02-07-19,male,100,white,10,swirl,yes,,yes,1
3057,02-07-19,male,100,blue,0,specialty,yes,,yes,5
3058,02-07-19,female,100,red,5,specialty,yes,<100K,yes,1
3059,02-07-19,male,100,blue,9,swirl,no,,yes,3
3060,02-07-19,male,100,silver,2,specialty,yes,,yes,6
3061,02-07-19,female,100,white,7,vanilla,no,<100K,yes,6
3062,02-07-19,female,100,red,2,no preference,yes,<100K,yes,5
3063,02-07-19,female,100,black,8,no preference,no,<100K,yes,6
3064,02-07-19,male,100,no preference,0,no preference,yes,,yes,8
3065,02-07-19,male,100,white,5,chocolate,yes,,yes,8
3066,02-07-19,male,100,black,3,no preference,yes,,yes,8
3067,02-07-19,male,100,red,7,vanilla,yes,,yes,6
3068,02-07-19,female,100,no preference,3,no preference,no,<100K,yes,5
3069,02-07-19,male,100,white,1,specialty,no,,yes,10
3070,02-07-19,male,100,white,0,swirl,yes,,yes,3
3071,02-07-19,male,100,black,8,vanilla,no,,yes,10
3072,02-07-19,male,100,blue,8,swirl,yes,,yes,7
3073,02-07-19,male,100,blue,3,vanilla,no,,yes,3
3074,02-07-19,female,100,red,8,vanilla,no,<100K,yes,9
3075,02-07-19,male,100,no preference,1,chocolate,yes,,yes,2
3076,02-07-19,female,100,red,9,vanilla,yes,<100K,yes,9
3077,02-07-19,female,100,red,1,swirl,no,<100K,yes,7
3078,02-07-19,male,100,red,6,no preference,yes,,yes,1
3079,02-07-19,male,100,white,6,no preference,yes,,yes,2
3080,02-07-19,male,100,black,0,chocolate,yes,,yes,9
3081,02-07-19,male,100,blue,2,vanilla,no,,yes,9
3082,02-07-19,female,100,black,6,specialty,yes,<100K,yes,9
3083,02-07-19,male,100,blue,0,vanilla,yes,,yes,7
3084,02-07-19,female,100,no preference,7,no preference,no,<100K,yes,6
3085,02-07-19,male,100,blue,4,vanilla,no,,yes,10
3086,02-07-19,male,100,white,4,swirl,no,,yes,3
3087,02-07-19,male,100,silver,2,chocolate,no,,yes,5
3088,02-07-19,male,100,black,8,swirl,yes,,yes,4
3089,02-07-19,female,100,black,3,specialty,no,<100K,yes,5
3090,02-07-19,male,100,blue,0,no preference,yes,,yes,4
3091,02-07-19,male,100,no preference,9,chocolate,no,,yes,10
3092,02-07-19,female,100,red,9,vanilla,no,<100K,yes,5
3093,02-07-19,male,100,silver,5,no preference,yes,,yes,2
3094,02-07-19,male,100,black,1,vanilla,no,,yes,3
3095,02-07-19,female,100,blue,7,swirl,no,<100K,yes,2
3096,02-07-19,female,100,silver,1,swirl,no,<100K,yes,6
3097,02-07-19,female,100,blue,7,vanilla,no,<100K,yes,10
3098,02-07-19,male,100,red,4,vanilla,no,,yes,3
3099,02-07-19,male,100,no preference,4,vanilla,yes,,yes,1
3100,02-07-19,male,100,red,2,vanilla,yes,,yes,1
3101,02-07-19,male,100,black,0,chocolate,no,,yes,9
3102,02-07-19,male,100,blue,1,swirl,yes,,yes,6
3103,02-07-19,female,100,red,3,no preference,no,<100K,yes,8
3104,02-07-19,male,100,black,4,swirl,no,,yes,7
3105,02-07-19,female,100,black,1,vanilla,no,<100K,yes,6
3106,02-07-19,male,100,silver,8,no preference,no,,yes,5
3107,02-07-19,male,100,no preference,3,no preference,yes,,yes,2
3108,02-07-19,female,100,black,7,vanilla,yes,<100K,yes,6
3109,02-07-19,male,100,blue,8,swirl,yes,,yes,3
3110,02-07-19,male,100,no preference,7,specialty,yes,,yes,6
3111,02-07-19,male,100,no preference,3,specialty,no,,yes,6
3112,02-07-19,male,100,red,9,swirl,no,,yes,4
3113,02-07-19,male,100,red,,chocolate,no,,yes,3
3114,02-07-19,male,100,red,,chocolate,yes,,yes,2
3115,02-07-19,male,100,black,,specialty,no,,yes,5
3116,02-07-19,male,100,silver,8,chocolate,no,,yes,3
3117,02-07-19,male,100,red,6,swirl,no,,yes,9
3118,02-07-19,male,100,blue,3,swirl,yes,,yes,9
3119,02-07-19,male,100,black,8,no preference,yes,,yes,8
3120,02-07-19,male,100,blue,4,chocolate,yes,,yes,3
3121,02-07-19,male,100,blue,2,chocolate,no,,yes,7
3122,02-07-19,male,100,red,7,no preference,yes,,yes,9
3123,02-07-19,female,100,white,7,swirl,yes,<100K,yes,7
3124,02-07-19,female,100,black,4,specialty,no,<100K,yes,9
3125,02-07-19,female,100,blue,5,swirl,no,<100K,yes,4
3126,02-07-19,male,100,white,6,no preference,no,,yes,9
3127,02-07-19,male,100,red,6,chocolate,no,,yes,1
3128,02-07-19,male,100,black,10,specialty,yes,,yes,7
3129,02-07-19,male,100,silver,5,no preference,no,,yes,9
3130,02-07-19,male,100,black,9,vanilla,no,,yes,1
3131,02-07-19,male,100,no preference,3,chocolate,no,,yes,8
3132,02-07-19,male,100,red,6,swirl,no,,yes,6
3133,02-07-19,male,100,black,7,vanilla,no,,yes,4
3134,02-07-19,male,100,red,0,specialty,yes,,yes,8
3135,02-07-19,female,100,black,9,chocolate,yes,<100K,yes,3
3136,02-07-19,male,100,blue,10,swirl,no,,yes,5
3137,02-07-19,male,100,white,0,no preference,yes,,yes,7
3138,02-07-19,female,100,black,4,swirl,no,<100K,yes,4
3139,02-07-19,female,100,no preference,2,no preference,no,<100K,yes,1
3140,02-07-19,male,100,blue,0,chocolate,yes,,yes,7
3141,02-07-19,male,100,white,6,vanilla,yes,,yes,4
3142,02-07-19,female,100,white,7,vanilla,yes,<100K,yes,8
3143,02-07-19,male,100,blue,5,chocolate,no,,yes,4
3144,02-07-19,male,100,no preference,4,vanilla,yes,,yes,9
3145,02-07-19,female,100,black,3,no preference,yes,<100K,yes,1
3146,02-07-19,male,100,blue,9,swirl,yes,,yes,9
3147,02-07-19,male,100,white,1,no preference,yes,,yes,10
3148,02-07-19,male,100,silver,10,no preference,yes,,yes,1
3149,02-07-19,male,100,white,2,no preference,yes,,yes,5
3150,02-07-19,male,100,red,4,vanilla,no,,yes,5
3151,02-07-19,female,100,black,8,chocolate,no,<100K,yes,8
3152,02-07-19,male,100,white,7,no preference,yes,,yes,9
3153,02-07-19,male,100,black,3,no preference,no,,yes,4
3154,02-07-19,male,100,no preference,3,specialty,no,,yes,1
3155,02-07-19,male,100,no preference,2,swirl,no,,yes,3
3156,02-07-19,female,100,red,0,no preference,yes,<100K,yes,4
3157,02-07-19,male,100,red,4,no preference,yes,,yes,7
3158,02-07-19,male,100,no preference,2,swirl,no,,yes,4
3159,02-07-19,female,100,white,3,specialty,yes,<100K,yes,5
3160,02-07-19,male,100,silver,9,swirl,yes,,yes,4
3161,02-07-19,male,100,silver,3,swirl,no,,yes,1
3162,02-07-19,male,100,white,3,chocolate,yes,,yes,1
3163,02-07-19,male,100,blue,5,swirl,no,,yes,9
3164,02-07-19,male,100,white,8,chocolate,yes,,yes,10
3165,02-07-19,male,100,white,5,vanilla,no,,yes,10
3166,02-07-19,female,100,red,7,chocolate,no,<100K,yes,5
3167,02-07-19,male,100,white,1,no preference,yes,,yes,5
3168,02-07-19,female,100,red,10,vanilla,no,<100K,yes,9
3169,02-07-19,male,100,black,4,vanilla,no,,yes,10
3170,02-07-19,female,100,white,8,vanilla,no,<100K,yes,6
3171,02-07-19,male,100,black,7,specialty,no,,yes,10
3172,02-07-19,female,100,red,6,no preference,yes,<100K,yes,1
3173,02-07-19,female,100,silver,0,swirl,no,<100K,yes,9
3174,02-07-19,male,100,white,1,vanilla,yes,,yes,7
3175,02-07-19,male,100,blue,0,swirl,yes,,yes,7
3176,02-07-19,male,100,white,6,swirl,yes,,yes,1
3177,02-07-19,male,100,blue,1,chocolate,no,,yes,2
3178,02-07-19,male,100,blue,5,vanilla,no,,yes,1
3179,02-07-19,male,100,black,8,specialty,no,,yes,2
3180,02-07-19,female,100,white,0,vanilla,yes,<100K,yes,5
3181,02-07-19,male,100,white,6,chocolate,no,,yes,8
3182,02-07-19,male,100,white,2,swirl,yes,,yes,5
3183,02-07-19,male,100,blue,8,specialty,yes,,yes,10
3184,02-07-19,male,100,black,1,swirl,no,,yes,4
3185,02-07-19,male,100,white,5,chocolate,no,,yes,5
3186,02-07-19,male,100,blue,1,swirl,no,,yes,3
3187,02-07-19,male,100,blue,1,chocolate,yes,,yes,8
3188,02-07-19,female,100,red,10,no preference,no,<100K,yes,4
3189,02-07-19,male,100,black,2,swirl,yes,,yes,9
3190,02-07-19,female,100,white,3,no preference,yes,<100K,yes,8
3191,02-07-19,male,100,silver,9,specialty,yes,,yes,4
3192,02-07-19,male,100,blue,0,vanilla,no,,yes,7
3193,02-07-19,female,100,blue,9,no preference,no,<100K,yes,3
3194,02-07-19,male,100,white,2,vanilla,no,,yes,7
3195,02-07-19,female,100,red,3,swirl,no,<100K,yes,1
3196,02-07-19,female,100,silver,7,swirl,yes,<100K,yes,9
3197,02-07-19,female,100,blue,9,chocolate,yes,<100K,yes,2
3198,02-07-19,male,100,white,2,vanilla,no,,yes,6
3199,02-07-19,female,100,black,9,no preference,yes,<100K,yes,4
3200,02-07-19,female,100,white,4,specialty,no,<100K,yes,7
3201,02-07-19,male,100,no preference,6,no preference,yes,,yes,7
3202,02-07-19,female,100,white,0,swirl,yes,<100K,yes,4
3203,02-07-19,male,100,silver,9,chocolate,yes,,yes,7
3204,02-07-19,female,100,red,1,specialty,no,<100K,yes,6
3205,02-07-19,male,100,black,0,no preference,yes,,yes,1
3206,02-07-19,male,100,white,7,chocolate,yes,,yes,7
3207,02-07-19,male,100,no preference,2,no preference,yes,,yes,2
3208,02-07-19,male,100,no preference,1,no preference,no,,yes,4
3209,02-07-19,female,100,red,4,vanilla,yes,<100K,yes,2
3210,02-07-19,male,100,white,0,no preference,no,,yes,6
3211,02-07-19,female,100,no preference,6,swirl,yes,<100K,yes,10
3212,02-07-19,male,100,silver,5,vanilla,no,,yes,10
3213,02-07-19,female,100,black,6,no preference,yes,<100K,yes,3
3214,02-07-19,male,100,black,8,specialty,yes,,yes,9
3215,02-07-19,female,100,silver,0,vanilla,no,<100K,yes,1
3216,02-07-19,female,100,blue,9,no preference,no,<100K,yes,1
3217,02-07-19,male,100,silver,1,specialty,yes,,yes,2
3218,02-07-19,female,100,silver,6,specialty,no,<100K,yes,10
3219,02-07-19,male,100,silver,8,chocolate,no,,yes,8
3220,02-07-19,female,100,no preference,1,vanilla,no,<100K,yes,6
3221,02-07-19,male,100,blue,3,chocolate,no,,yes,1
3222,02-07-19,female,100,black,9,chocolate,yes,<100K,yes,1
3223,02-07-19,female,100,silver,5,swirl,yes,<100K,yes,5
3224,02-07-19,male,100,no preference,9,chocolate,no,,yes,6
3225,02-07-19,female,100,silver,3,swirl,no,<100K,yes,8
3226,02-07-19,male,100,no preference,3,no preference,no,,yes,9
3227,02-07-19,male,100,no preference,3,vanilla,yes,,yes,5
3228,02-07-19,female,100,red,10,specialty,no,<100K,yes,9
3229,02-07-19,male,100,white,5,vanilla,no,,yes,7
3230,02-07-19,female,100,black,8,vanilla,yes,<100K,yes,5
3231,02-07-19,male,100,white,0,chocolate,no,,yes,5
3232,02-07-19,male,100,red,7,no preference,no,,yes,1
3233,02-07-19,male,100,no preference,3,no preference,yes,,yes,6
3234,02-07-19,male,100,silver,1,specialty,no,,yes,2
3235,02-07-19,male,100,white,7,chocolate,no,,yes,7
3236,02-07-19,female,100,silver,0,swirl,yes,<100K,yes,2
3237,02-07-19,female,100,white,2,specialty,no,<100K,yes,2
3238,02-07-19,male,100,silver,9,chocolate,yes,,yes,2
3239,02-07-19,female,100,white,6,no preference,yes,<100K,yes,6
3240,02-07-19,male,100,red,9,swirl,yes,,yes,2
3241,02-07-19,male,100,white,2,chocolate,no,,yes,1
3242,02-07-19,male,100,white,6,vanilla,no,,yes,10
3243,02-07-19,male,100,silver,6,chocolate,no,,yes,10
3244,02-07-19,female,100,no preference,,swirl,no,<100K,yes,7
3245,02-07-19,male,100,white,,specialty,no,,yes,2
3246,02-07-19,male,100,blue,,specialty,yes,,yes,9
3247,02-07-19,male,100,black,6,chocolate,no,,yes,6
3248,02-07-19,male,100,blue,6,chocolate,no,,yes,4
3249,02-07-19,male,100,black,1,specialty,no,,yes,6
3250,02-07-19,female,100,red,8,specialty,no,<100K,yes,8
3251,02-07-19,male,100,blue,7,vanilla,yes,,yes,10
3252,02-07-19,female,100,silver,6,specialty,no,<100K,yes,4
3253,02-07-19,female,100,black,7,no preference,yes,<100K,yes,2
3254,02-07-19,male,100,silver,2,swirl,no,,yes,6
3255,02-07-19,male,100,white,3,no preference,yes,,yes,4
3256,02-07-19,female,100,blue,0,specialty,no,<100K,yes,6
3257,02-07-19,male,100,white,9,vanilla,no,,yes,2
3258,02-07-19,male,100,blue,10,swirl,no,,yes,2
3259,02-07-19,female,100,silver,3,specialty,yes,<100K,yes,8
3260,02-07-19,male,100,black,6,no preference,no,,yes,7
3261,02-07-19,male,100,white,1,no preference,no,,yes,5
3262,02-07-19,male,100,silver,10,specialty,no,,yes,2
3263,02-07-19,male,100,red,4,chocolate,yes,,yes,7
3264,02-07-19,male,100,red,2,vanilla,yes,,yes,8
3265,02-07-19,male,100,silver,8,no preference,yes,,yes,1
3266,02-07-19,male,100,black,0,no preference,no,,yes,4
3267,02-07-19,female,100,white,7,specialty,yes,<100K,yes,9
3268,02-07-19,male,100,blue,3,swirl,yes,,yes,10
3269,02-07-19,female,100,silver,8,specialty,no,<100K,yes,7
3270,02-07-19,female,100,red,6,chocolate,yes,<100K,yes,4
3271,02-07-19,male,100,red,5,no preference,yes,,yes,7
3272,02-07-19,male,100,blue,7,chocolate,yes,,yes,9
3273,02-07-19,male,100,no preference,5,swirl,no,,yes,9
3274,02-07-19,male,100,black,6,specialty,yes,,yes,2
3275,02-07-19,male,100,blue,1,swirl,yes,,yes,5
3276,02-07-19,male,100,no preference,4,swirl,no,,yes,9
3277,02-07-19,female,100,silver,7,chocolate,yes,<100K,yes,4
3278,02-07-19,female,100,blue,9,vanilla,no,<100K,yes,9
3279,02-07-19,male,100,black,9,vanilla,yes,,yes,1
3280,02-07-19,female,100,silver,10,specialty,no,<100K,yes,7
3281,02-07-19,male,100,no preference,0,chocolate,no,,yes,3
3282,02-07-19,male,100,black,5,no preference,no,,yes,5
3283,02-07-19,male,100,white,10,specialty,no,,yes,7
3284,02-07-19,male,100,no preference,10,specialty,no,,yes,5
3285,02-07-19,male,100,blue,7,swirl,yes,,yes,7
3286,02-07-19,female,100,silver,6,specialty,yes,<100K,yes,6
3287,02-07-19,male,100,white,9,chocolate,yes,,yes,3
3288,02-07-19,male,100,blue,4,swirl,no,,yes,5
3289,02-07-19,male,100,black,8,chocolate,yes,,yes,4
3290,02-07-19,female,100,red,4,vanilla,no,<100K,yes,4
3291,02-07-19,male,100,black,0,specialty,no,,yes,4
3292,02-07-19,male,100,silver,3,no preference,no,,yes,7
3293,02-07-19,male,100,black,2,swirl,yes,,yes,2
3294,02-07-19,female,100,blue,9,chocolate,yes,<100K,yes,7
3295,02-07-19,male,100,silver,5,swirl,no,,yes,7
3296,02-07-19,male,100,silver,4,chocolate,yes,,yes,10
3297,02-07-19,male,100,silver,9,chocolate,no,,yes,6
3298,02-07-19,male,100,silver,7,vanilla,yes,,yes,7
3299,02-07-19,female,100,silver,7,vanilla,yes,<100K,yes,2
3300,02-07-19,male,100,silver,1,vanilla,no,,yes,9
3301,02-07-19,male,100,silver,5,chocolate,yes,,yes,8
3302,02-07-19,female,100,red,7,vanilla,yes,<100K,yes,8
3303,02-07-19,male,100,blue,0,specialty,no,,yes,2
3304,02-07-19,female,100,no preference,8,specialty,yes,<100K,yes,2
3305,02-07-19,male,100,black,4,vanilla,no,,yes,3
3306,02-07-19,male,100,white,9,swirl,no,,yes,5
3307,02-07-19,male,100,silver,7,swirl,no,,yes,2
3308,02-07-19,female,100,black,0,swirl,yes,<100K,yes,3
3309,02-07-19,female,100,black,5,swirl,yes,<100K,yes,7
3310,02-07-19,male,100,no preference,4,swirl,yes,,yes,6
3311,02-07-19,male,100,silver,2,specialty,no,,yes,5
3312,02-07-19,male,100,no preference,9,specialty,yes,,yes,1
3313,02-07-19,male,100,silver,8,specialty,no,,yes,4
3314,02-07-19,male,100,no preference,6,chocolate,yes,,yes,9
3315,02-07-19,female,100,no preference,0,swirl,no,<100K,yes,6
3316,02-07-19,female,100,red,3,specialty,yes,<100K,yes,4
3317,02-07-19,female,100,no preference,7,chocolate,no,<100K,yes,2
3318,02-07-19,male,100,no preference,9,vanilla,no,,yes,4
3319,02-07-19,male,100,black,10,vanilla,yes,,yes,6
3320,02-07-19,male,100,silver,8,vanilla,yes,,yes,10
3321,02-07-19,male,100,blue,7,chocolate,no,,yes,3
3322,02-07-19,male,100,no preference,1,no preference,no,,yes,2
3323,02-07-19,male,100,blue,3,chocolate,yes,,yes,10
3324,02-07-19,male,100,no preference,1,no preference,no,,yes,4
3325,02-07-19,male,100,blue,7,specialty,no,,yes,6
3326,02-07-19,female,100,red,2,specialty,no,<100K,yes,8
3327,02-07-19,female,100,black,8,chocolate,yes,<100K,yes,10
3328,02-07-19,male,100,black,9,chocolate,no,,yes,5
3329,02-07-19,female,100,silver,0,vanilla,no,<100K,yes,6
3330,02-07-19,male,100,blue,6,no preference,no,,yes,9
3331,02-07-19,female,100,blue,0,chocolate,no,<100K,yes,5
3332,02-07-19,male,100,white,4,swirl,no,,yes,10
3333,02-07-19,male,100,red,8,chocolate,yes,,yes,3
3334,02-07-19,male,100,red,8,vanilla,yes,,yes,9
3335,02-07-19,female,100,blue,6,chocolate,yes,<100K,yes,7
3336,02-07-19,male,100,white,7,vanilla,yes,,yes,5
3337,02-07-19,female,100,black,3,vanilla,yes,<100K,yes,8
3338,02-07-19,male,100,black,10,chocolate,yes,,yes,7
3339,02-07-19,male,100,blue,1,specialty,yes,,yes,3
3340,02-07-19,female,100,black,8,chocolate,yes,<100K,yes,5
3341,02-07-19,male,100,red,4,chocolate,no,,yes,6
3342,02-07-19,male,100,red,2,chocolate,yes,,yes,1
3343,02-07-19,male,100,black,4,swirl,yes,,yes,2
3344,02-07-19,female,100,black,6,specialty,yes,<100K,yes,8
3345,02-07-19,male,100,no preference,8,no preference,no,,yes,1
3346,02-07-19,female,100,white,9,vanilla,no,<100K,yes,2
3347,02-07-19,female,100,red,4,swirl,yes,<100K,yes,9
3348,02-07-19,female,100,silver,8,swirl,no,<100K,yes,9
3349,02-07-19,female,100,blue,0,chocolate,yes,<100K,yes,6
3350,02-07-19,female,100,blue,6,swirl,no,<100K,yes,5
3351,02-07-19,male,100,white,6,chocolate,no,,yes,7
3352,02-07-19,female,100,silver,4,swirl,no,<100K,yes,8
3353,02-07-19,male,100,no preference,10,vanilla,no,,yes,1
3354,02-07-19,male,100,white,10,swirl,no,,yes,6
3355,02-07-19,male,100,red,9,vanilla,no,,yes,1
3356,02-07-19,male,100,white,8,no preference,no,,yes,6
3357,02-07-19,female,100,white,10,vanilla,no,<100K,yes,1
3358,02-07-19,male,100,white,8,swirl,no,,yes,5
3359,02-07-19,male,100,black,4,chocolate,yes,,yes,3
3360,02-07-19,male,100,no preference,2,chocolate,yes,,yes,3
3361,02-07-19,male,100,white,6,no preference,yes,,yes,9
3362,02-07-19,male,100,black,1,specialty,yes,,yes,1
3363,02-07-19,male,100,red,7,chocolate,yes,,yes,2
3364,02-07-19,female,100,red,1,no preference,yes,<100K,yes,2
3365,02-07-19,female,100,silver,6,swirl,no,<100K,yes,8
3366,02-07-19,male,100,red,8,specialty,no,,yes,1
3367,02-07-19,male,100,silver,1,vanilla,yes,,yes,6
3368,02-07-19,female,100,black,9,specialty,no,<100K,yes,6
3369,02-07-19,female,100,white,10,chocolate,no,<100K,yes,3
3370,02-07-19,male,100,blue,1,vanilla,no,,yes,5
3371,02-07-19,male,100,black,7,chocolate,yes,,yes,2
3372,02-07-19,male,100,black,6,swirl,yes,,yes,10
3373,02-07-19,male,100,silver,9,swirl,yes,,yes,6
3374,02-07-19,male,100,blue,1,chocolate,no,,yes,2
3375,02-07-19,male,100,no preference,6,swirl,no,,yes,8
3376,02-07-19,female,100,blue,9,swirl,no,<100K,yes,4
3377,02-07-19,male,100,black,2,specialty,yes,,yes,3
3378,02-07-19,female,100,no preference,0,swirl,yes,<100K,yes,3
3379,02-07-19,male,100,red,7,specialty,no,,yes,7
3380,02-07-19,male,100,no preference,3,no preference,no,,yes,8
3381,02-07-19,female,100,red,2,no preference,yes,<100K,yes,2
3382,02-07-19,male,100,silver,,vanilla,yes,,yes,10
3383,02-07-19,male,100,black,,no preference,yes,,yes,4
3384,02-07-19,female,100,silver,,chocolate,yes,<100K,yes,5
3385,02-07-19,female,100,blue,,chocolate,yes,<100K,yes,3
3386,02-07-19,female,100,blue,3,specialty,no,<100K,yes,9
3387,02-07-19,female,100,silver,0,no preference,no,<100K,yes,3
3388,02-07-19,female,100,white,8,vanilla,no,<100K,yes,2
3389,02-07-19,female,100,red,9,no preference,yes,<100K,yes,1
3390,02-07-19,male,100,black,7,no preference,yes,,yes,1
3391,02-07-19,male,100,red,10,vanilla,no,,yes,7
3392,02-07-19,female,100,red,1,vanilla,no,<100K,yes,3
3393,02-07-19,female,100,black,7,swirl,yes,<100K,yes,2
3394,02-07-19,female,100,black,0,vanilla,no,<100K,yes,2
3395,02-07-19,male,100,blue,1,vanilla,yes,,yes,4
3396,02-07-19,female,100,black,9,chocolate,yes,<100K,yes,5
3397,02-07-19,male,100,white,4,chocolate,yes,,yes,3
3398,02-07-19,female,100,black,9,chocolate,yes,<100K,yes,4
3399,02-07-19,male,100,silver,0,vanilla,yes,,yes,2
3400,02-07-19,female,100,white,0,no preference,no,<100K,yes,5
3401,02-07-19,female,100,silver,5,specialty,no,<100K,yes,10
3402,02-07-19,female,100,white,7,swirl,no,<100K,yes,3
3403,02-07-19,female,100,black,4,swirl,yes,<100K,yes,6
3404,02-07-19,female,100,no preference,10,specialty,no,<100K,yes,6
3405,02-07-19,female,100,no preference,8,no preference,no,<100K,yes,4
3406,02-07-19,male,100,silver,6,vanilla,no,,yes,3
3407,02-07-19,male,100,red,0,specialty,no,,yes,3
3408,02-07-19,male,100,no preference,2,no preference,yes,,yes,3
3409,02-07-19,female,100,no preference,2,swirl,yes,<100K,yes,4
3410,02-07-19,male,100,red,8,swirl,no,,yes,3
3411,02-07-19,male,100,black,6,specialty,no,,yes,6
3412,02-07-19,male,100,red,10,no preference,yes,,yes,6
3413,02-07-19,male,100,no preference,9,vanilla,no,,yes,10
3414,02-07-19,female,100,blue,6,chocolate,yes,<100K,yes,10
3415,02-07-19,female,100,no preference,2,specialty,no,<100K,yes,5
3416,02-07-19,female,100,white,8,specialty,yes,<100K,yes,9
3417,02-07-19,female,100,no preference,7,chocolate,yes,<100K,yes,7
3418,02-07-19,male,100,no preference,2,vanilla,yes,,yes,9
3419,02-07-19,female,100,blue,7,vanilla,no,<100K,yes,2
3420,02-07-19,female,100,no preference,9,specialty,yes,<100K,yes,1
3421,02-07-19,female,100,silver,5,chocolate,no,<100K,yes,2
3422,02-07-19,female,100,silver,1,specialty,yes,<100K,yes,1
3423,02-07-19,male,100,silver,1,no preference,no,,yes,10
3424,02-07-19,male,100,black,0,chocolate,no,,yes,9
